Institution Index,Institution,Last Name,Mid Name,First Name,Ph.D. Graduation Year,Ph.D. Graduate School,Research Interest,H-index,Citations,Publications,Publications Divided by Co-authors,Remarks,Collector,,,,,,,
422,University of Maryland - College Park,Castillo,Domingo,Carlos,2012,University of Maryland - College Park,Computer vision,23,2445,8,2.4,,Chenziwei,,,,,,,
422,University of Maryland - College Park,Chellappa,,Rama,1981,Purdue University,Computer vision,122,71328,115,39.5,,Yue Yu,,,,,,,
422,University of Maryland - College Park,Childs,M.,Andrew,2004,Massachusetts Institute of Technology,Algorithms & complexity,43,8206,7,2.1,,Chenziwei,,,,,,,
422,University of Maryland - College Park,Cleaveland,,Rance,1987,Cornell University,Logic & verification,47,9722,20,9.8,,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,Daniel,,Gottesman,1997,California Institute of Technology,Algorithms & complexity,42,15159,7,2,,Chenziwei,,,,,,,
422,University of Maryland - College Park,Daumé,,Hal,2006,University of Southern California,"Natural language processing,Machine learning & data mining",55,14675,94,33.9,,Yue Yu,,,,,,,
422,University of Maryland - College Park,Davis,S.,Larry,1976,University of Maryland - College Park,Computer vision,120,67259,148,47.5,I only know he got his Ph.D degree from UMD but I don’t know which branch,Yue Yu,,,,,,,
422,University of Maryland - College Park,Deshpande,,Amol,2004,University of California - Berkeley,Databases,46,10590,24,9.1,,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,Dickerson,P.,John,2016,Carnegie Mellon University,Artificial intelligence,21,1608,26,7,,Yue Yu,,,,,,,
422,University of Maryland - College Park,Dorr,Jean,Bonnie,1990,Massachusetts Institute of Technology,Natural language processing,47,10736,23,9.5,,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,Dumitras,,Tudor,2010,Carnegie Mellon University,Computer security,25,2752,14,3.6,,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,Duraiswami,,Ramani,1991,Johns Hopkins University,Computer vision,58,13052,16,4.7,,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,Elmqvist,,Niklas,2006,Chalmers University of Technology,"Human-computer interaction,Visualization",43,23437,38,9.5,,Yue Yu,,,,,,,
422,University of Maryland - College Park,Feizi,,Soheil,2016,Massachusetts Institute of Technology,Machine learning & data mining,17,5030,12,3.9,,Chenziwei,,,,,,,
422,University of Maryland - College Park,Feldman,,Naomi,2011,Brown University,Natural language processing,16,1278,4,1.2,,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Frias-Martinez,,Vanessa,2008,Columbia University,,23,2110,2,0.6,No interest,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Gasarch,I.,William,1985,Harvard University,Algorithms & complexity,21,2282,2,1,H-idx and Citations from semanticscholar,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Golbeck,,Jennifer,2005,University of Maryland - College Park,Human-computer interaction,52,14209,8,2.9,,Chenziwei,,,,,,,
422,University of Maryland - College Park,Goldstein,,Tom,2010,University of California - Los Angeles,"Machine learning & data mining,Computer vision",35,9105,20,4.3,,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,Grant,,John,1970,New York University,Artificial intelligence,40,5031,6,1.9,,Chenziwei,,,,,,,
422,University of Maryland - College Park,Hajiaghayi,Taghi,Mohammad,2005,Massachusetts Institute of Technology,Algorithms & complexity,60,12601,84,23.1,,Yue Yu,,,,,,,
422,University of Maryland - College Park,Hicks,W.,Michael,2001,University of Pennsylvania,Programming languages,48,10141,32,8.9,,Yue Yu,,,,,,,
422,University of Maryland - College Park,Hollingsworth,Kenneth,Jeffrey,1994,University of Wisconsin - Madison,High-performance computing,39,7644,21,8.2,,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,Horn,Van,David,2009,Brandeis University,Programming languages,20,1282,6,1.7,,Chenziwei,,,,,,,
422,University of Maryland - College Park,Horty,F.,John,1986,University of Pittsburgh,Artificial intelligence,32,4221,5,2,,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Huang,,Furong,2016,University of California - Irvine,Machine learning & data mining,11,1260,2,0.5,,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Jacobs,W.,David,1992,Massachusetts Institute of Technology,Computer vision,54,18130,54,21.8,,Yue Yu,,,,,,,
422,University of Maryland - College Park,Kacorri,,Hernisa,2016,The City University of New York,Human-computer interaction,12,462,7,2.2,,Chenziwei,,,,,,,
422,University of Maryland - College Park,Katz,,Jonathan,2002,Columbia University,"Cryptography,Computer security",76,25853,73,24.4,,Yue Yu,,,,,,,
422,University of Maryland - College Park,Keleher,J.,Peter,1996,Rice University,"High-performance computing,Computer architecture",8,918,11,4.6,H-idx and Citations from semanticscholar,Chenziwei,,,,,,,
422,University of Maryland - College Park,Khan,,Zia,2011,Princeton University,"Computer vision,Robotics",27,4397,5,1.5,,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Kruskal,P.,Clyde,1981,New York University,Computer architecture,25,3972,3,0.8,H-idx and Citations from semanticscholar,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Kyoung Choe,,Eun,2014,University of Washington,Human-computer interaction,19,2192,15,3.4,,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,Lampropoulos,,Leonidas,2018,University of Pennsylvania,Programming languages,8,460,3,0.7,,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Lazar,,Jonathan,,University of Maryland - Baltimore County,Human-computer interaction,40,7930,2,0.3,Ph.D. Graduate Year not found,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Lazar,,Amanda,2015,University of Washington,Human-computer interaction,16,1442,13,4,,Chenziwei,,,,,,,
422,University of Maryland - College Park,Leiserson,D.M.,Mark,2016,Brown University,Comp. bio & bioinformatics,21,15849,4,1,,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Levin,,Dave,2010,University of Maryland - College Park,"Measurement & perf. analysis,Computer security",26,1948,26,5.3,,Yue Yu,,,,,,,
422,University of Maryland - College Park,Lin,C.,Ming,1993,University of California - Berkeley,"Robotics,Computer graphics,Visualization",87,32276,68,20.3,,Yue Yu,,,,,,,
422,University of Maryland - College Park,Liu,,Zhicheng,2012,Georgia Institute of Technology,"Human-computer interaction,Visualization",22,2790,21,5.7,,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,Manocha,,Dinesh,1992,University of California - Berkeley,Robotics,119,43075,141,40.8,,Yue Yu,,,,,,,
422,University of Maryland - College Park,Marzullo,,Keith,1984,Stanford University,,45,8364,5,1.4,No interest,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Mazurek,L.,Michelle,2014,Carnegie Mellon University,"Computer security,Human-computer interaction",30,3984,36,6.3,,Yue Yu,,,,,,,
422,University of Maryland - College Park,Memon,,Atif,2001,University of Pittsburgh,,60,16470,6,1.7,No interest,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Metzler,A.,Christopher,2019,Rice University,Machine learning & data mining,10,757,3,0.8,,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Miers,,Ian,2017,Johns Hopkins University,Computer security,16,2978,14,3.7,,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,Molly,K.,Erin,2020,University of Illinois at Urbana-Champaign,Comp. bio & bioinformatics,9,1268,2,0.8,,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Mount,Mark,David,1983,Purdue University,Algorithms & complexity,42,18443,23,7.4,,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,Nau,S.,Dana,1979,Duke University,Artificial intelligence,62,20374,30,9.7,,Yue Yu,,,,,,,
422,University of Maryland - College Park,Oard,William,Douglas,1996,University of Maryland - College Park,"Natural language processing,The Web & information retrieval",50,8915,21,8.5,,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,O'Leary,Prost,Dianne,1976,Stanford University,,51,14688,5,1.7,No interest,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Otte,W.,Michael,2011,University of Colorado Boulder,Robotics,14,633,9,2.8,,Chenziwei,,,,,,,
422,University of Maryland - College Park,Papamanthou,,Charalampos,2011,Brown University,Computer security,30,7042,28,7.8,,Yue Yu,,,,,,,
422,University of Maryland - College Park,Patro,,Robert,2012,University of Maryland - College Park,Comp. bio & bioinformatics,21,4543,10,3,,Chenziwei,,,,,,,
422,University of Maryland - College Park,Peng,,Huaishu,2018,Cornell University,Human-computer interaction,9,502,8,1.8,,Chenziwei,,,,,,,
422,University of Maryland - College Park,Perlis,,Donald,1981,,,29,3055,4,1.3,"No interest, Ph.D. Graduate School not found. 2 Ph.D: Mathematics(1972) and Computer Science(1981)",Siyuan Li,,,,,,,
422,University of Maryland - College Park,Plaisant,,Catherine,1982,Pierre and Marie Curie University,"Human-computer interaction,Visualization",63,33777,13,2.9,not in idx2ins,Chenziwei,,,,,,,
422,University of Maryland - College Park,Pop,,Mihai,2000,Johns Hopkins University,,56,50722,1,0.2,No interest,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Porter,A.,Adam,1991,University of California - Irvine,Software engineering,40,6724,16,4.5,,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,Purtilo,,James,1986,University of Illinois at Urbana-Champaign,,16,1288,1,0.3,"No interest, H-idx and Citations from semanticscholar",Siyuan Li,,,,,,,
422,University of Maryland - College Park,Qu,,Gang,2000,University of California - Los Angeles,Design automation,43,8583,20,7.6,,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,Rajeev,,Barua,2000,Massachusetts Institute of Technology,Computer architecture,30,4744,7,1.7,,Chenziwei,,,,,,,
422,University of Maryland - College Park,Raschid,,Louiqa,1987,University of Florida,,36,4168,7,3,No interest,Chenziwei,,,,,,,
422,University of Maryland - College Park,Reggia,A.,James,1981,University of Maryland - College Park,Machine learning & data mining,36,5808,4,1.6,H-idx and Citations from semanticscholar,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Regli,C.,William,,University of Maryland - College Park,Artificial intelligence,45,7158,6,2.1,Ph.D. Graduate Year not found,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Resnik,,Philip,1993,University of Pennsylvania,Natural language processing,54,19491,44,15.4,,Yue Yu,,,,,,,
422,University of Maryland - College Park,Roussopoulos,,Nick,1977,University of Toronto,Databases,44,10773,22,9.5,H-index and Citations from Semantic Scholar,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,Roy,,Nirupam,2018,University of Illinois at Urbana-Champaign,"Computer networks,Mobile computing",9,763,7,2.5,,Chenziwei,,,,,,,
422,University of Maryland - College Park,Rudinger,,Rachel,2019,Johns Hopkins University,Natural language processing,14,820,10,2.1,,Chenziwei,,,,,,,
422,University of Maryland - College Park,Ruppin,,Eytan,1993,Tel Aviv University,"Machine learning & data mining,Comp. bio & bioinformatics",73,21358,25,7.8,,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,Samet,,Hanan,1975,Stanford University,Databases,81,32518,28,11.6,,Yue Yu,,,,,,,
422,University of Maryland - College Park,Shankar,Udaya,A,1982,University of Texas at Austin,Measurement & perf. analysis,24,3149,6,2.8,H-idx and Citations from semanticscholar,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Shneiderman,,Ben,1973,Stony Brook University,"Human-computer interaction,Visualization",121,95132,23,9.8,,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,Shrivastava,,Abhinav,2017,Carnegie Mellon University,Computer vision,16,4170,19,5.8,,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,Soled,Dachman,Dana,2011,Columbia University,Cryptography,21,1294,12,3.4,,Chenziwei,,,,,,,
422,University of Maryland - College Park,Spring,,Neil,2004,University of Washington,"Measurement & perf. analysis,Computer networks",41,11208,31,8.5,,Yue Yu,,,,,,,
422,University of Maryland - College Park,Srinivasan,,Aravind,1993,Cornell University,Algorithms & complexity,60,14443,51,22.4,,Yue Yu,,,,,,,
422,University of Maryland - College Park,Srivastava,,Ankur,2002,University of California - Los Angeles,Design automation,35,5486,16,6,,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,Subrahmanian,S.,V.,1989,Syracuse University,Artificial intelligence,71,25944,32,9,,Yue Yu,,,,,,,
422,University of Maryland - College Park,Sussman,,Alan,1991,Carnegie Mellon University,High-performance computing,37,5038,11,3.6,,Chenziwei,,,,,,,
422,University of Maryland - College Park,Tokekar,,Pratap,2014,University of Minnesota,Robotics,17,1294,18,6.3,,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,Varshney,,Amitabh,1994,University of North Carolina,Visualization,41,8776,16,5.6,,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,Vishkin,,Uzi,1981,Israel Institute of Technology,Algorithms & complexity,57,13171,25,11.5,Graduation with a D.Sc. Degree,Lingsheng Cai,,,,,,,
422,University of Maryland - College Park,Wu,,Min,2001,Princeton University,Computer security,57,12290,2,0.5,Name on csrankings.org is Min Wu 0001,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Wu,,Xiaodi,2013,University of Michigan,"Programming languages,Machine learning & data mining",17,4087,6,1.5,,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Yeung,,Donald,1998,Massachusetts Institute of Technology,,25,2836,6,2,No interest,Siyuan Li,,,,,,,
422,University of Maryland - College Park,Zwicker,,Matthias,2003,Swiss Federal Institute of Technology Zurich,Computer graphics,46,8734,33,7.6,,Yue Yu,,,,,,,
394,University of Illinois at Urbana-Champaign,Abdelzaher,F.,Tarek,1999,University of Michigan,Embedded & real-time systems,89,36692,63,14.8,,Jiaqi Xi,,,,,,,
394,University of Illinois at Urbana-Champaign,Adve,Vikram,Sarita,1993,University of Wisconsin - Madison,Computer architecture,62,15485,37,10.9,,Jiaqi Xi,,,,,,,
394,University of Illinois at Urbana-Champaign,Adve,S.,Vikram,1993,University of Wisconsin - Madison,"Computer architecture,Programming languages",47,12141,28,7.9,,Ke Jin,,,,,,,
394,University of Illinois at Urbana-Champaign,Agha,A.,Gul,1985,University of Michigan,"Software engineering,Logic & verification",61,19448,8,3,,Chaoran Cheng,,,,,,,
394,University of Illinois at Urbana-Champaign,Amato,Marie,Nancy,1995,University of Illinois at Urbana-Champaign,Robotics,56,11070,95,29.4,,Jiaqi Xi,,,,,,,
394,University of Illinois at Urbana-Champaign,Bailey,Donald,Michael,2006,University of Michigan,"Computer security,Measurement & perf. analysis",40,7636,31,5.7,,Jiaqi Xi,,,,,,,
394,University of Illinois at Urbana-Champaign,Bailey,P.,Brian,2002,University of Minnesota,Human-computer interaction,43,7237,23,7,,Ke Jin,,,,,,,
394,University of Illinois at Urbana-Champaign,Bates,,Adam 0001,2016,University of Florida,Computer security,20,1224,16,3.1,,Chaoran Cheng,,,,,,,
394,University of Illinois at Urbana-Champaign,Blake,,Catherine,2003,University of California - Irvine,,33,11483,1,1,No research interest info,Fan Fei,,,,,,,
394,University of Illinois at Urbana-Champaign,Borisov,,Nikita,2005,University of California - Berkeley,Computer security,45,8583,17,4.9,,Ke Jin,,,,,,,
394,University of Illinois at Urbana-Champaign,Bretl,,Timothy,2005,Stanford University,Robotics,32,4007,39,14.8,,Jiaqi Xi,,,,,,,
394,University of Illinois at Urbana-Champaign,Brunner,J.,Robert,1998,Johns Hopkins University,,79,47234,1,0.2,No research interest info,Fan Fei,,,,,,,
394,University of Illinois at Urbana-Champaign,Caccamo,,Marco,2002,Scuola Superiore Sant'Anna,Embedded & real-time systems,45,6530,32,8.3,,Jiaqi Xi,,,,,,,
394,University of Illinois at Urbana-Champaign,Caesar,,Matthew,2007,University of California - Berkeley,"Computer networks,Computer security",38,8671,19,3.9,,Ke Jin,,,,,,,
394,University of Illinois at Urbana-Champaign,Campbell,H.,Roy,1976,University of Newcastle,"Computer security,Software engineering",72,24017,14,4.2,,Chaoran Cheng,,,,,,,
394,University of Illinois at Urbana-Champaign,Chan,Moon-Yew,Timothy,1995,University of California - Berkeley,Algorithms & complexity,49,7337,39,28.1,,Jiaqi Xi,,,,,,,
394,University of Illinois at Urbana-Champaign,Chandrasekaran,,Karthekeyan,2012,Georgia Institute of Technology,Algorithms & complexity,9,310,7,2.2,,Fan Fei,,,,,,,
394,University of Illinois at Urbana-Champaign,Chang,Chen-chuan,Kevin,2000,Stanford University,"The Web & information retrieval,Databases",49,12099,36,10.7,,Jiaqi Xi,,,,,,,
394,University of Illinois at Urbana-Champaign,Chekuri,,Chandra,1998,Stanford University,Algorithms & complexity,54,10857,53,19.5,,Jiaqi Xi,,,,,,,
394,University of Illinois at Urbana-Champaign,Chen,,Deming,2005,University of California - Los Angeles,Design automation,41,5887,34,9.2,,Jiaqi Xi,,,,,,,
394,University of Illinois at Urbana-Champaign,Choudhury,Roy,Romit,2006,University of Illinois at Urbana-Champaign,Mobile computing,54,13569,43,11.8,,Jiaqi Xi,,,,,,,
394,University of Illinois at Urbana-Champaign,Cox,J.,Donna,2008,University of Plymouth,,13,585,2,0.5,No research interest info. No Google Scholar information. Referring to Semantic Scholar. No PhD school institution info.,Fan Fei,,,,,,,
394,University of Illinois at Urbana-Champaign,DeJong,F,Gerald,1979,Yale University,"Machine learning & data mining,Artificial intelligence",25,2621,22,11.9,,Ke Jin,,,,,,,
